path	size	sha256	head16
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aaa743dca06555f8fedaef0de9d3747f	28809	de5bd34417cfc1da3bfbb6d625745dde905f1ac1758dab03e797cc8abb03081d	52425848020000005900000068747470
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aaa774c280c2fc4ac285ae5dba0ec33a	134800	43aa5b0b895989d7ac2d19a5e397fa21acf10efaaa85d81c8bc4275adf95c2fa	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aaaf41094cf03189a0a75d5ee6b60f86	12661	a23a0f2f599b88b039df07d6e58695b4db7b13ec21755cf2c8b6af14ef07c01b	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aab27d73097390dee174a3eb2fa442a9	170259	303110ebf662cf48dd6bae821279cda0f3e602c5d10ee195633921bad14504c1	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aab3f67dbd15e33ed41718d15917931d	17366	dc91cc6d19f4370d7e9bdbeff1d279b648c7eee7f264ce60198969fbd3abc233	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aab5fa0f685f2fa4196a3dffc4c48a18	55202	e2044e0ebe61fa76e602a296a339b4c3df0ed6e32588435e2a142c1b06ac1949	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aaba6f99977e1c9b4353cd9cbfec4e3e	8582	4ac693232ff94300203a7541fcf6919d3c25f5183194dc1bc4679b3b5ddd80f5	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aabcb4a41093a934e094230e8c377fb0	87073	583acdba663c6bb6ce4f720631e6f49c7554b29177565a35f09ed2e65d1fe1f2	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aabd5572243dd29bc8338632fe1f3611	21043	0cdc64aa89126ba4b59f2242a6abd1be86edcbe0ef62e20f05a970b4090d8a41	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aabe122556bd3ac2c4703822f336f887	624246	4e7c0ac5f2ea618a32e2d50f256c9e200833e38070330e674da16d07fb3dd7c5	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aabe60b913a8ec9b178443c30892ac83	46537	dea87f526e4940b6c04f861c53d536513862afc9145ec60963803eb0fec39dfe	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aabf93bf8af5e2e5729cbb1a31cb304f	7968	7003993c1c61749360b4a0ff6aacf50a641c70ebe9d6c795a67562ab45100b97	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aac0db34638e8304f72f515d9821a508	83806	5abd7ed21ea853e16b1a6c253fc42c5cc9359693796097a526b5789ca61539a0	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aac5ea45db92fdb431403d897eb6ec66	9222	eacfcc815c1bd04f74ddb3a689a0c5631dad4f87b62b9b344ac4f7cf6f4798e6	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aaca9afbd35e948416e52771600d8358	74500	092b9327abafcb38122bec755515088d04c3ee7372b190a4b74dd5d98ae520da	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aacb33d568767a4902900fd2efe26d19	40507	10dd01f642c5445d10b12fa37650c68603a865c31bde5c587789ecb7a2f22059	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aacc1156b0c023512d5db77ae330b4c1	9821	82be9ae20aa9eefca6d35243f02fc8d1b7f818713715f5b3977fa3592802aaff	ed25532600004926000028b52ffd6049
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aacfc9012bbddd1ebed6bd67e2123310	60301	8299239d19a37da1ff814e90bc32a4960137c027e6d3c0f0b7402ef782d4d868	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aad1d95303790ffb17b8029b6f6dc4a8	14652	2d6674580b50be37f7cb3d4adefc7e6f50672ec6057e621b09e1f1e590c7baf7	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aad2111897e75c881df8b894f9a723c2	1173223	dc99f965347a1679a977444fdc55b6c1c1c380b0400474721fe7a2c864791c71	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aad3107d043c2aa9ce7e87622f100a73	16324	57528817d713b197fd51d7563a83c1cb77733e70069da0ad195607281744c598	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aad8aafe1c7048fbae83821f4e62b063	81254	b3928352dc3000ae490db5cb063c5302573e8e33b65c42bdb8d4b2cfd4ee501b	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aada371310a4b84f252569d84f97ce4a	31551	0cd70583c7cdc71a6f6875f56c49d9b1c6e7228f34ae958cd8f1479faf866b2a	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aadb581147051d4d6b6df1f0859efb2b	145584	2dbe11aa9db00e012484258f094e39f85425d9731bb1247e1feb665d775ecb24	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aae0e52719656db0931962f1f8aca170	13382	f0296b692234e3983c2591a1ab52760dd8cb6969b3ef38f3f264840984ecc57a	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aae184fd44dbdcf24749a50d29b5b9de	95402	9a994493885f20b8a24c3958adda99d26bdce75e4e8edc1a38ed3c83ad851f02	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aae1e8440fd4c4d4cee6ce5cb17e23f2	7677	8fb73602d7611ca9edbf8b82b398ea10b17e898f69753c175ebd874b284a5fdf	52425848020000005900000068747470
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aae4a6103c671b9562c9c00592bda9cd	34961	f2e1fbf665fe618afba637fa0a50d6fc871254e6187475b3a516ea9f12da5d39	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aae4b6d6aeec106c04334de1d0be9a28	105268	8a46af84bc85c3453fa2296aad730db7c3cb7311d3f29d84b49739afa0db0951	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aae66599967fe987441ce37f53610a39	13576	e285826cc2a1f5e4dde1bff6ce2489fdd5e603ca4733f5373ef6892060fbb7d4	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aae7201ae5250c1808a5f581ebe1d6d2	8799	2b78bce43e55ebf8d4737b19a27abc25ba1c2bb22b35dc5962a84586ac8b6413	52425848020000007400000068747470
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aae9e48323d6d2b9b5b3c60f1d5914a1	10790	a42b0b9463866b4faebaf5b6904e03142ac3d1adc3730f7e4eb1fcdd68468a7b	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aaed651fa84f37f73b0278a7c3d21f89	8565	bb253e1630b68a17a13449f5b94c39190f74dccd38048361cb011dbe39893273	52425848020000005900000068747470
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aaedd8d8a8023a070907f86a8d906e40	14259	3ecf473e78ed3eee142060c592eb3eda734e63713e9592533bba41900dd06501	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aaf2d81991eae52a165516609c27db80	598943	88caa4733eeaf377b021fa0bb42075a7ce393c8e5184e6cea4acaa83c87343bb	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aaf3df93116201ad5c2b00797ae50406	120908	401c86ca71a476d8c05a4e7c5c5536ded3f966d6a9d10e8baf2992c602efd4ae	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aaf3eaca7f749201798ed1bb06b411b6	14389	bed5ce08006d1f0735f60c098e26d8478539de17c945e1bc651ca21c86835fe9	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\aa\aafbee62001981cdd2dad3d067becf8b	54464	6081ff3aa9ef2b9eae7719a201cfce50651b63dd9a0192910a232190cc451c71	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab003062e9657f9481fb69cd354738a2	8521	3e22fbf52648776acc05be852fe226fef9a2322b62865977b9ddcf1e67078de6	52425848020000007400000068747470
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab00e4d2a6b9bab42a2cf820eeafa8d5	265308	dcb98c3f1c7a67f3a2ace80cec629a1197e58a87cc5839210322e47dd122382d	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab0138348a82b5a92ce3c79803574dee	22479	c468a0019f43eb20fe43e2bda58f66f77c70f0e9de299ee0585808fa4061ff7c	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab03966b7f75520b68dbd5daa8129a68	12379	5ca48449568dd598d786418e1eeaa7765b0fa9539327ad407d30d3c2c884ac19	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab04d93193002ab20d4061b784141907	22617	5b36f7fe5ffd7451308b428a76834f10d903fb9fb3ee2c9708ec99b7ab43e337	52425848020000005900000068747470
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab0653d38ac58523dd0cd43c0eb0b211	75589	c61f58f02c1f8fd1740dce46160735261cf28b99c65f2a1552126f27e096b0b5	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab0bee5e6e6e6ac0ce4e9a88ee6f90d4	40593	26f5472b065083468d840e50e797a2aab53dd829823e829be5e68d189753d4d2	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab0d7479fa6ecfddeb041b2add41e764	32378	b295c56def46b718e4b4a92f0de92b400984b6817560d7682d721d920332b389	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab0f84f74eab8e91a3cc2a806ff469f2	9754	dd6ffa5d1ffb90dcce3e1ec03b3c4196e0404d1d9090691ef58cf2908af5399a	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab157463b411662387ebd8ae138281f8	11041	fbde4a5f2a65c09e36cb75ed98a8fa919e929eb20bbcbfb753b90a2a84bd64f3	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab183fef4d2d8064c085e06b3c9aff16	318258	1f7bee61b961db180f21a68e419d638051a869454b620edf1b2c0772d1d4814d	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab19215a4e886ed8a7f88fcce8217409	86134	c951e91c8dcff28b0a1f583b05c0457547931740a791355e89c7f4275594a9bb	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab1a6dd557faa44a322ca039e228df35	17442	6e3a16d3527d5814cdbdc1637fe44932334560d635a9eccf5904ba7a481a1e1b	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab214bd07d223d73a1f3490af1faa023	133481	b0697724c4dc8992685256a63637a3ba388cd61968bed1ccd40ad114eb14584d	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab2332e4641194c0aa9ea9b2f4585f92	153893	1cd2725a6f8627cb8adab5bfe185a3308344ce9bbf32c3ba9a145847ed4d6e02	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab23795afc0ba35c3a41a65a134ba490	32618	7ef212785ac76897e3afb6f5abebb3d6c9f477023b6bb6ef84b4acfe4e899d4e	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab2bba9aae2cb26e4be7837edb8770d0	176949	6a7e074b5af795c37aa58ea3bba2a3c584c2e4bb7fcfa4c541e7cd16f05d7a53	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab300a00e3fce2fe81cf8182ae83d95a	65192	1058561c2a01dea1df686f5c90704bd04319fbac8f2ec68716fc72553dff0840	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab354cb8f178119bc9eb130d9759d056	115380	a867698fde9261c8ead450f44c11fe0c6d369156ffcd2b8e1879b2e9a37e99ce	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab3615d74e4d393e533ae69f8ee77e54	21442	e45b9142861eab3d021d334227f8aaa19d698677684a9aed032fba742cdb599a	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab3a10b6a01d6c518f05b41f7cf5a7d0	8869	06cde825bcc6aaa4542263d88b548c4bbc6f64b405c62269111a700dbbfa7b0a	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab3a4becce513f70367cd7f9e4ee6152	22173	de713aba18fa781cfee6e084e46880e58c945c2a85b24990883945d5203c26dc	52425848020000005900000068747470
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab3c4003ddf08215c53529178ebe30f3	8415	ad3097276605ee3abbd099edb1d429848cb58ed8134995e8474c030728a7a4c5	ed3dd5200000cb20000028b52ffd60cb
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab415f86579e7306f23e486c60679b56	31358	41fd86fcc1ec632b28dbdd85f060fb5a4d691bd0fe3211d802acc74e49f815d4	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab43c6033fd01841ffd402b4b7f4ce14	267130	9cd6746cca1103c27e29781f9ee109eb6490f2365b573ea3d1f71bb7f8f8227e	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab43c7b5c915ffd3dedf30d3c029b383	86556	0ff6e43b245bafcc5dfc831fa12a4762b1941720d192289170f23541de4395ce	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab4835927ec1125c6dd36c135a5f6bdc	17870	44beb35a31e4ccff7444ef833859647cd23feef8e0703f858bb35d9e687719db	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab4edc7d579770cd643a0ef9f8ef5343	15477	92e0a650c15a47c513151a4e47683352ae7a5d6b32177405d2362c83b78fe197	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab516dad5773e5be2ae818ff46bf4a2f	13038	853557c5a1593198b444596bd785b9d12f22979d2f1b54aa2ab10b23c68ee3df	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab52c5059a2ad40e3db001175a47365b	135141	11ef7066759c5e2b747bc24880a5f47fbd7509e438d70c7cb559c514c1c165e9	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab55c41fa6ce3476a92ec3b21e31fba0	62723	81a795acc0ea28da0a3f51bc51d0616e1af4ddba495f6aea3557772a4849c12d	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab5802ca482327c4aeef151b33bc7fb9	7141	c0ba38b50147dd205320c42f4926f3ec6d9907e7cb5acfbb4abd05127df2605b	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab5aec07e630d504c8cb99516e29d563	24232	db1564aa47567f1bfd66685975b4cabfca7a8397a20ce75bd6969710671f1614	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab5f04d5069bfae6ec266e02e1ffabca	44181	c48abaa7624b8b8fd00a49e73232c69310611fbe5b8a9e773ee301a4d7a69b1b	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab6140f028fb75fa1741c46fd2377785	38214	74eed950c6f4264ebc31bdfa1d2cb2f03c8209388bc87e2edc8564565b3169e8	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab62b91c06c0a52fc9ae5e7fe1847f35	7057	407d3b3dab26b7efe994599d8757738ce6840003717c3607d3791a468da57068	52425848020000007400000068747470
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab674ffd67842d82de88e65e84921c01	174633	2239d9a1f7e1d635579dc54470a75c5d97ac4cb571eb4be2ff94f4b793f74e7a	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab68335643abb496b3a884a4dfeeaaac	9590	ba5b690cc25298d6f765aa4773d59b61022086dbb595439a6919c4a576110490	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab691c6d74ad2d4791d68d75c9ef7e90	87535	3ee9581f2bc2df90621d45980337f525ebeffe451d97dbe79e89ada1747ed55d	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab6bf35ddeb1042a94cca841a72dd7b5	26760	86a7a8ab42517f31e14b298dbf75bdc05a075c75a2e383e9899c9c31172a80f0	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab6ff65303ec46856c51cb8051003dc1	84685	f89e1c7afa99d04f484d99e5f3db341e91b6ba4eddad7e8df02b7c9ef07a75f9	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab739ebe677c3438537a413af4d2b43e	45260	48783f8916af54170cd1c56f55317022493e54ceb07108829db2afceaa169a4e	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab77cfdb01c719e8f665adb00a905acf	16666	b3a896f9fe5a4a2670b006eb46f825715db95b430f366f0d5035baa273a2fdb5	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab78a4447744b7b44876119ccea98ccd	8822	49c7e9bcb3129de61c36da8c954af25c880506634936bad148efea72a64afee3	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab78cb04add3a3bf11687bd79b2bdc26	278874	f8954e3a6ba3b7e64e5ca9b4f5a4ff55840ca5e97c598cc7a97f76d1bd6e4309	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab791a838f8353d553f87c6c1c214863	249560	470c2a76bf24deb428676200151ee1e1c4e736fe8e9a384bbcca5cc57545540a	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab7bfa3a6b4f6d36aeadd53451fdbb6c	128369	95f19049dd42869126ab6211c704daaa8f205e39caceb07cb980521bdbecda74	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab7ec3c0bf1e3f188a8d2dbca2d1a93c	10882	31ab1d9266d471c3b784f8118ef6f3ca23e5156965ff69c8a832ce801cd96e9b	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab80281654a9753aa2f91426fa18e9b9	18541	80bcfe1dac1a3d0b41d409c3c1dac257f167c1ccd50959ddafdb88ec700db19a	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab837685bd3e50f5dc687af2dbead997	27256	1a18b82ef78cf1097eb5408ee5f3f880d6be76346bad9ae6209f3d4624beb3fc	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab8498f5dfa53a5f98c030a9730c7501	123027	b3d8d266cc04b77aa8dba84895c55decb6cfc993172eab04de51891db4c4fc98	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab854a085a22cdf855625514f1c70269	33518	b686b554a65beaf1e6072d1f2fb418c19fbaa31a4cd9d74188fefaa0acab4771	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab86fd5a143b7fe73b2e573ed65d0dd4	63342	6b254d04c79b455554b747c73ccd9294465fd628d6f4b0fec40cc2407f8bb58e	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab8738c306e2bded52f19b26e51a8da6	45200	f82d1d08946acfbae67762ec034665f9f2652fc94a6ea462bade8447d22520d4	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab8d5d39f72f4c42aee4b180c74d47c9	107415	4f552e274201d96e6c1d7f3c3e5be2632a53873ffc5bb0a0d22355c32e50bb62	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab8ed835ad28ab9d8dcb561e4614c050	22669	bec919d6a76f7e037dec77ed9cc83f04d74f54544e0a107e9017924c7156ddb9	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab912d4dd7302ddb355e240a38d74d27	26796	bc22063ec40bd11311c6d6b0b1e4534f6fa14943b0c274cf1f02b8f2bef7ba3a	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab95f2498ab4da7fa1d06328a6b7b6b5	22390	2cc3ab40d20b123b583c163e11d03007ccca3ec01f77e0cb723535101d6757d8	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab98f52401e7b5898e3115b5e0fca2e0	61374	5a4921ff852ff8ab630af3c19996cf1ca2569e629f2af9abaa565be0eb3f2efd	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab9de9f19124aae55c53a12f1ed39720	154470	33d2742179fd8ba9342fbb37045dd97ba88fe23af006a0d7e0c682ca5a9939b4	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\ab9e287b2e2f3fc63d2128d9a1cc6a2b	13928	aeb9a736f17789c6f1940c302cbdf12bc6241164e97caec5e6999fa82f3df653	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\aba06cffc1ed3a56ba52451f7da2d327	11102	8f1c0edcbbcf6462aea5d6548d3a400b2dfa88dc763df456ec6996f2891e19e7	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\aba15431cf2baae3028d2de3d0a3f712	23869	d3e4d7ed5fe0cc6e0f0b58c21162fee85366d9a7a3535aa35a30c5ddb7305dab	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\aba2a9e5f995db9462e375a104359a43	141042	1578e82b487a9499e4ed70a86f69f522cd9ea347813eef224f1914c7eaa6f364	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\aba2d41d7e91697134578badf9a9cdf7	13222	bf03d5ee087f85838ccc465dea419d136a72d31716c48ae2f40d442ffc8e3ed4	37589c3300009233000028b52ffd6092
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\aba6646df9d744580794f506752942a3	26057	1de1dd7a6e720fe9ecde37c9bb8be51ef4a64d70c0dbe1659dd65a722bceab2d	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\aba80b15655b968a1df896d49b10ef51	21449	9dd9c4bf018f4d01b39cb08ecb31bdd19e4e040550c5aec62aee0ce24c62314d	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abaca8d26642d827bd1133cbb8c48f02	88749	018aed36990109abcfcf11394c9fd56670e302dae40db00f372f7e73437c9014	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abae28d378ade263f0e5b5d9cf11bec4	41044	62ecb0bc0449176a58735670dd41a46b495553c3b6b90da1ac017e8a61ac12df	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abb16cc63ac492cbec712267d803d304	109580	a143501621a9c9cdaaf3c0b8b7f8945365a8d5bf1ad39df82a0dcc511d5fbc18	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abb3015c6933e2196b16a7d33d33f7a2	835368	80a267746a89183ddc41c9c1be69ec622da4a7fcf5c0e4893247697993172e59	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abb37fde69941b03d54c979d72e9afda	42500	8e08083f2369816bbbf81e2de3cf27300aea7a85544cf8ef8b5608a65c807c3e	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abb78ddc6408344cba1f2a835dd96d1d	80724	3becd937bca08630df8989621c3f169a8daf55032957196d54aca1687ac4fc4f	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abbcedb6d17e647b5795caa9d0802efa	117983	1ed51aadb078333c3bf3d309984d042ccc0c88a09e87dfa03451e4b51e6e3234	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abc05669f061b8864adcff670f3b487f	20335	80b2ac7e5a81e90cf9cfbf65feefa25eb81a835fddc154757a72ddaecd9c9615	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abc05e36f62b23c1c8ce27ce3e0a61eb	43048	5ad0a88d757e4b21a6986d281077be79463fb29b1e929696eabed6b1b0380a1c	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abc506df95058eff06722f573873b5eb	13394	14bf0ba258202dc9f772fab491936be46fd12e73a0075c098b6bb1be228d6462	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abc52d16e7b5c123c8a3b9131b458446	8860	2e512806cfab9f0b1dffd22d3e4ae8c53307ee413c6b673a036dc36409edef45	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abc8d07f3315e4ba9fed3e64dec06330	19358	00c3447a140867b4e46df2ce2f3ffe7cd2458bf5b2ba888bfe492986d4e2c76a	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abcb4b4a8cde1b4601430604de12944b	103456	6e4ecabb902f52db0ba5bf53e70428058827fc65fa076dcf6fbf2060409c2f4e	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abcccd6f97cedbcfda007a115a6d2252	18841	206978fb89b1d3666e2ff70d3bd353e90c7c79311384fcfa8d1da242fe1c588f	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abcfaa39000a50885e43f2afb97649ea	10374	797d862ff86fdf672f35753653ced523a044ba6d287cd7cfffcafdb705807c52	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abd07b46dd41d6ad082214867b453e62	274727	a0c09926ea668f7aefefead13fbc850faaa9a6ab852f2cf773c3d2fadaeb908a	52425848020000000000000000c80000
C:\Users\EPIK\AppData\Local\Roblox\rbx-storage\ab\abd1235eb9ca2581822dd5323c939463	98213	f86f91fd452e148b48006514ab570937a4f10dda1ca942a0c5aa30080f29ad06	52425848020000000000000000c80000
